base_type,type_,text,price
komputer-laptop,komponen-laptop,Baterai Axioo Mybook 11G M1169C NBAX197 M1189C NBAX1830 PL3378107P*2,Rp320.000
komputer-laptop,komponen-laptop,Vengeance Series 8GB 1x8GB DDR4 SODIMM 2400MHz C16 CMSX8GX4M1A2400C16,Rp449.000
komputer-laptop,komponen-laptop,Corsair Memory 8GB (1x8GB) DDR4 SODIMM 2133MHz C15 CMSO8GX4M1A2133C15,Rp429.000
komputer-laptop,komponen-laptop,Memory RAM V-Gen Rescue Sodimm 8GB DDR3L PC12800 1600Mhz,Rp250.000
komputer-laptop,komponen-laptop,Keyboard Acer Aspire 4750 4752 4743 4741 4740 4736 4738 3810t 4739,Rp46.000
komputer-laptop,komponen-laptop,Baterai Asus X450 X450C X450CA X450V X452 A41-X550 A41-X550A Black,Rp153.000
komputer-laptop,komponen-laptop,PROCESSOR CORE 2 DUO E8400 PROCESSOR CORE2 DUO E8400,Rp18.000
komputer-laptop,komponen-laptop,Keyboard Acer Swift 3 SF314 SF314-41 SF314-42 SF314-54 SF314-54g,Rp88.000
komputer-laptop,komponen-laptop,Baterai Acer Aspire E14 E15 E5-471 E5-471G E5-421 E5-411 AL14A32,Rp160.000
komputer-laptop,komponen-laptop,RAM LAPTOP RX7 DDR3L 4GB 12800 Mhz 1.35V GARANSI LIFETIME WARRANTY,Rp93.000
komputer-laptop,komponen-laptop,RAM LAPTOP SAMSUNG DDR3 8GB 10600 / 1333MHz ORI RAM SODIMM 1.5v 8GB,Rp165.000
komputer-laptop,komponen-laptop,Keyboard Laptop Lenovo ThinkPad T410 T410i T420 T420i T420s T510s,Rp250.000
