base_type,type_,text,price
gaming,aksesoris-game-console,BATRE STIK PS3 OP / BATTERY STIK PS3 ORI PABRIK,Rp12.000
gaming,aksesoris-game-console,Nintendo Switch Strap Joycon / Joy Con (Black) 1 Pc,Rp50.000
gaming,aksesoris-game-console,Batre Baterai Battery Stik Stick PS3,Rp15.000
gaming,aksesoris-game-console,Nintendo Switch Iine Pouch / Tas / Bag Monster Hunter Edition L496,Rp175.000
gaming,aksesoris-game-console,Stik PS2 Dualshock Getar OP Ori Pabrik Kabel Serat,Rp40.500
gaming,aksesoris-game-console,Rexus GX1 Gladius Joystick Pro Gaming Garansi Resmi,Rp160.000
gaming,aksesoris-game-console,Nintendo Switch Oled Nyko Thin Case + Tempered Glass,Rp155.000
gaming,aksesoris-game-console,Silicone Sleeve Case and Side Door Cover for IQOS 3 3.0,Rp105.000
gaming,aksesoris-game-console,STICK PS4/PC CONTROLER DS4 WIRELES FREE KABEL,Rp140.000
gaming,aksesoris-game-console,Content / KTT Sea Salt Lemon Switch (Linear - Plate Mount),Rp3.500
gaming,aksesoris-game-console,Memory Card MC PS2 64MB Hitam,Rp40.000
gaming,aksesoris-game-console,Kabel RCA Kabel AV PS3/PS2 ke TV Tabung,Rp7.500
gaming,aksesoris-game-console,Flydigi Silver P1 Sarung Jempol Anti keringat Sarung Jari Gaming PUBG,Rp75.000
gaming,aksesoris-game-console,Sniper Mini Travel Pouch Hard Case for Cable,Rp10.000
gaming,aksesoris-game-console,BATRE STIK PS4 ORI / BATTERY STIK PS4 ORI,Rp40.000
gaming,aksesoris-game-console,analog ps2 ps3 op,Rp2.700
gaming,aksesoris-game-console,Tempered Glass Nintendo Switch Screen Protector Anti Gores Switch,Rp45.000
gaming,aksesoris-game-console,Memory Ps2 Sudah Isi 51 Save data Games Tamat,Rp52.000
gaming,aksesoris-game-console,Thumbgrip For Stik PS5 PS4 Xbox Nintendo Silicon Analog PS5 Thumb Grip,Rp9.999
gaming,aksesoris-game-console,1 set Dust cover Pelindung Anti Debu Port Ps5 PlayStation 5 Silicon,Rp40.000
gaming,aksesoris-game-console,8BitDo Carrying Case Travel Case SN30 Pro+ Pro 2 XBox PS5 Gamepad,Rp91.500
gaming,aksesoris-game-console,Rubber Case For Infinity Device,Rp40.000
gaming,aksesoris-game-console,"Rexus GX2 Gladius Joystick Pro Gaming Gamepad Garansi Resmi - Hitam, FREE OTG MICRO",Rp165.000
gaming,aksesoris-game-console,"Automatic Firing Trigger L1 R1,PUBG FF CODM Original Memo AK02",Rp99.000
gaming,aksesoris-game-console,OXVA XLIM V2 POD KIT 900MAH - Green Lemon,Rp221.900
gaming,aksesoris-game-console,Gamepad G923 True Force Racing Wheel for Playstation (941-000164) - LOGITECH G923,Rp5.449.000
gaming,aksesoris-game-console,Redragon Racing Simulator with Steering Wheel and Pedals - GT-32,Rp18.000.000
gaming,aksesoris-game-console,KIWI Design Gaming PS5 Dualshock 5 Gamepad Shoockproof Carrying case,Rp299.000
gaming,aksesoris-game-console,DOBE JOYCON JOY PAD CONTROLLER JOY CON NINTENDO SWITCH NFC TNS-0163,Rp307.500
gaming,aksesoris-game-console,CONVERTER KABEL AV PS2 TO HDMI CONVERTER HDMI PS2,Rp15.000
gaming,aksesoris-game-console,Nintendo Switch Joy Con Grip Only (Asli/Original Mesin/Black),Rp200.000
gaming,aksesoris-game-console,FREE MC BOOT PS2 SLIM FAT FORTUNA PLUG AND PLAY 8MB 64MB MC BOOTING,Rp37.000
gaming,aksesoris-game-console,Charging Dock Stik PS3 2 in1 Charger Stik Docking Stick,Rp41.000
gaming,aksesoris-game-console,USB Dongle Bluetooth Adapter V5.0 For Stik PS3 / Stik PS4 / Dll,Rp27.800
gaming,aksesoris-game-console,Stik Ps3 Oripabrik Premium Pro Motion Sensor,Rp85.000
gaming,aksesoris-game-console,STIK PS4 DUALSHOCK DS4 WIRELESS LIGHTBAR FREE KABEL CAS,Rp135.000
gaming,aksesoris-game-console,NINTENDO SWITCH NYKO THIN CASE (CLEAR),Rp119.000
gaming,aksesoris-game-console,MC PS2 ORIGINAL 8MB / MC PS2 ORI RECOND / MEMORY CARD PS2 ORIGINAL,Rp50.000
gaming,aksesoris-game-console,KABEL FLEXIBEL STIK PS4 12 PIN,Rp5.000
gaming,aksesoris-game-console,Animal Crossing Joycon Thumb Grip Nintendo Switch Silicone Silikon 1,Rp7.999
gaming,aksesoris-game-console,Stik Stick Pro Controller Nintendo Wii- WIIU / Stik Nintendo Wii Wiiu,Rp85.000
gaming,aksesoris-game-console,Bracket Holder Gamepad / Joystick Terios Stick T3 / X3,Rp15.000
gaming,aksesoris-game-console,Nintendo Switch Flexible SL SR Joycon / Papan Pcb Tombol SL SR KIRI,Rp23.000
gaming,aksesoris-game-console,PSN Card Playstation Network Indonesia Wallet IDR 400.000 400K 400ribu,Rp435.000
gaming,aksesoris-game-console,Silikon Analog stik PS2 PS3 PS4 PS5 XBOX Thumb grip silicone stick,Rp2.500
gaming,aksesoris-game-console,STIK STICK WIRELESS PS2 WARNA,Rp66.500
gaming,aksesoris-game-console,Vertical Stand Playstation 4 PS4 FAT,Rp36.000
gaming,aksesoris-game-console,BUBM Sarung PS5 Penutup Console PS5 Dust Proof Protective Cover Bag,Rp125.000
gaming,aksesoris-game-console,KontrolFreek Precision RINGS,Rp159.000
gaming,aksesoris-game-console,Stick Stik Controller PS2 TW Kabel Warna Hitam,Rp29.400
gaming,aksesoris-game-console,Nintendo Switch Ring Fit Adventure (English),Rp885.000
gaming,aksesoris-game-console,PXN V9 Gaming Steering Wheel 900° Degree,Rp2.000.000
