base_type,type_,text,price
handphone-tablet,wearable-devices,Apple Watch ULTRA 49mm Casing Pelindung Jam BUMPER CASE HARDCASE,Rp55.930
handphone-tablet,wearable-devices,Case Airpods Pro 2 Spigen Ultra Hybrid Hard Clear Cover Bumper Casing,Rp329.000
handphone-tablet,wearable-devices,Case Apple AirTag Premium Synthetic Leather Key Ring Casing Holder,Rp39.000
handphone-tablet,wearable-devices,New Apple Watch SE 2 2022 Aluminum Case 40mm Midnight Starlight Silver,Rp4.075.000
handphone-tablet,wearable-devices,Case Strap Apple Watch 7/6/SE 45/44/41/40mm Spigen Rugged Armor Pro,Rp375.000
handphone-tablet,wearable-devices,22mm Silicon Strap for Haylou LS05 Smartwatch,Rp39.000
handphone-tablet,wearable-devices,[Best Offer] HUAWEI WATCH GT 3 SE SmartWatch | Ultra Light,Rp2.089.000
handphone-tablet,wearable-devices,NEW SUPER Smartwatch 46MM SERIES S8 PRO ULTRA / WATERPROOF /jam tangan,Rp180.000
handphone-tablet,wearable-devices,"BUMPER SOFT CASE CASING COVER BODY SAMSUNG GALAXY WATCH 5 40MM / 44MM - CLEAR, 40MM",Rp50.000
handphone-tablet,wearable-devices,Garmin Forerunner 255 Music Smartwatch Original Garansi Resmi TAM 2 Th,Rp5.660.000
handphone-tablet,wearable-devices,Strap Xiaomi Mi Band Nylon Warna Warni Tali Pengganti Miband 6 5 4 3,Rp16.800
handphone-tablet,wearable-devices,BUMPER SOFT CASE CASING COVER BODY SAMSUNG GALAXY WATCH 4 40MM 44MM,Rp50.000
handphone-tablet,wearable-devices,Ultra Ocean Strap Silicone Tali Compatible with Apple Watch 45/49mm,Rp35.000
handphone-tablet,wearable-devices,"Strap Case Samsung Galaxy Watch 5 Pro 45mm 2022 SUPCASE UB Pro Casing - Black, 45mm",Rp450.000
handphone-tablet,wearable-devices,STEEL Magnetic Strap Mi Band 3 4 5 6 Milanese Oyster Jam Xiaomi Jam,Rp81.000
handphone-tablet,wearable-devices,joint closure aerial 8 core / ODP closure 24 core / joint closure fo,Rp350.000
handphone-tablet,wearable-devices,TRIPLEDI Anti Gores Film Apple Watch SE 2022 Screen Guard 3D 40 44 mm,Rp53.900
handphone-tablet,wearable-devices,APPLE WATCH ULTRA 8 7 6 5 4 3 2 1 SE STRAP OCEAN BAND TALI JAM IWATCH,Rp134.100
handphone-tablet,wearable-devices,MIJOBS DT7 Silicone Strap for Xiao Mi Band 7 6 5 Tali Jam Silikon,Rp39.000
handphone-tablet,wearable-devices,Apple Watch Strap Milanese 38mm Apple Watch 44mm 40mm 42mm,Rp99.000
handphone-tablet,wearable-devices,Armor 2in1 Rubber Strap w/ Bumper Case Cover for Redmi Mi Watch 2 Lite,Rp39.000
handphone-tablet,wearable-devices,"Apple Watch Series SE 2020 44mm 40mm Black Grey, White, Pink Gold 6",Rp3.830.000
handphone-tablet,wearable-devices,Apple Watch Alpine Loop for Series 38 40 41 mm 42 44 45 49 mm ULTRA,Rp39.500
handphone-tablet,wearable-devices,Apple AirPods Pro Spigen Dust Proof Case Sticker Protector Anti Debu,Rp225.000
handphone-tablet,wearable-devices,infiniteWatch Series 8,Rp849.000
handphone-tablet,wearable-devices,Silicone Strap Tali Jam Silikon for Xiaomi Mi Watch Lite / Redmi Watch,Rp30.000
handphone-tablet,wearable-devices,TRIPLEDI Anti Gores Film Apple Watch Series 8 Screen Guard 3D 41 45 mm,Rp53.900
handphone-tablet,wearable-devices,Finchy Silicone Strap for Xiaomi Mi Band 5 Mi Band 6 Sporty Wristband,Rp39.900
handphone-tablet,wearable-devices,Ringke Paracord Lanyard Finger Strap Tali Gantungan HP USB FlashDisk,Rp49.500
handphone-tablet,wearable-devices,Anti Gores 3D Curve Full Cover Screen Protector for Huawei Band 7,Rp15.000
handphone-tablet,wearable-devices,Apple AirTag 2021 Original 1 / 4 Pack iPhone AirTags Air Tag Tags,Rp489.000
handphone-tablet,wearable-devices,Apple Watch Series 7 2021 45mm 41mm Nike Green/Midnight/Blue/Black 8,Rp5.145.000
handphone-tablet,wearable-devices,Apple Watch Strap Ocean Band 38mm Watch 44mm 42mm 45mm 41 49mm Ultra,Rp89.000
handphone-tablet,wearable-devices,Strap Apple Watch 7 8 ULTRA ALPINE LOOP Nylon Tali Band 45MM 41MM 49MM,Rp253.000
handphone-tablet,wearable-devices,SIKAI SPORT DUAL TONE Silikon Strap 20MM Amazfit GTS 1 2 / BIP U S PRO,Rp29.900
handphone-tablet,wearable-devices,Screen Protector Apple Watch 8/7 45mm/41mm Spigen ProFlex EZ Fit Clear,Rp245.000
handphone-tablet,wearable-devices,Apple Watch Strap Silicone Sports Band Series SE 7 654321 42/44/45mm,Rp39.900
handphone-tablet,wearable-devices,Gps Tracker Mobil GT06N Concox Anti Maling GARANSI,Rp373.500
handphone-tablet,wearable-devices,Honor Band 6 Smartband SpO2 FEmlae Cycle Heart Rate - Garansi Resmi,Rp379.000
