base_type,type_,text,price
komputer-laptop,aksesoris-komputer-laptop,Card Reader UGREEN USB TYPE C / USB A 3.0 To USB 3.0 SD/TF Card etc,Rp145.000
komputer-laptop,aksesoris-komputer-laptop,Gateron G PRO 2.0 Yellow Switch (Linear - Plate Mount),Rp3.400
komputer-laptop,aksesoris-komputer-laptop,VEIKK VK640 Digital Graphic Drawing Pen Tablet OSU Alter S640 A30 A50,Rp402.500
komputer-laptop,aksesoris-komputer-laptop,Taffware Universal Laptop Vacuum Cooler - LC05,Rp163.900
komputer-laptop,aksesoris-komputer-laptop,Mini Keyboard i8 Baterai A3 Wireless Touchpad,Rp39.900
komputer-laptop,aksesoris-komputer-laptop,Adaptor Charger Laptop Asus Original X441M X441MA X407MA X44119v 1.75,Rp59.000
komputer-laptop,aksesoris-komputer-laptop,MacBook Case Clear / Bening / Transparan | Air Pro 13 15 16 Touchbar,Rp89.000
komputer-laptop,aksesoris-komputer-laptop,"Screen Protector 14"" inch Untuk Semua Laptop",Rp35.000
komputer-laptop,aksesoris-komputer-laptop,ROBOT Portable Mini Wired Keyboard RK10 Ultra-Thin Garansi Resmi 1 Thn,Rp73.900
komputer-laptop,aksesoris-komputer-laptop,Converter Adapter Cable USB to Serial DB9 RS232 UGREEN Male / Female,Rp105.002
komputer-laptop,aksesoris-komputer-laptop,Meja Lipat Laptop / Meja Belajar Anak / Meja kerja / Meja Laptop,Rp50.000
komputer-laptop,aksesoris-komputer-laptop,"SCREEN PROTECTOR LAPTOP ANTI GORES NOTEBOOK 14"" INCH PELINDUNG LAYAR",Rp14.000
komputer-laptop,aksesoris-komputer-laptop,Aukey Webcam PC-LM1E Overview Full HD Video 1080p - 500884,Rp297.900
komputer-laptop,aksesoris-komputer-laptop,USB Flashdisk Card Reader Micro SD Mini Plug and Play Pembaca Kartu,Rp9.500
komputer-laptop,aksesoris-komputer-laptop,Ace - Ataru Wireless Keyboard K921 & Mouse M31 - Biru,Rp189.900
