base_type,type_,text,price
elektronik,elektronik-dapur,HAN RIVER Magic Com Mini 0.8liter Penanak nasi /business trip/200watt,Rp199.000
elektronik,elektronik-dapur,LocknLock Low Sugar Mini Rice Cooker 2L White - EJR821WHT,Rp710.000
elektronik,elektronik-dapur,PHILIPS INDUCTION COOKER HD 4902 KOMPOR INDUKSI HD4902 100% ORI,Rp820.300
elektronik,elektronik-dapur,PHILIPS Gelas Kaca 2 L HR2222 - HR 2222 Garansi Resmi,Rp629.000
elektronik,elektronik-dapur,Philips Kitchen Machine HR7922/90 - Kapasitas 5L HR 7922 Garansi Resmi,Rp1.877.000
elektronik,elektronik-dapur,Philips Blender 3000 Series - HR2042/30 Kapasitas 1L (Putih),Rp516.500
elektronik,elektronik-dapur,MIYAKO 3 in 1 Rice Cooker 1.2 Liter MCM-612 - Putih,Rp216.300
elektronik,elektronik-dapur,Convection Oven Elektrik Sistem Touchscreen Serbaguna 6 Tingkat XZ-6DC,Rp52.200.000
elektronik,elektronik-dapur,RB Automatic Citrus Juicer Lemon Squeezer RACJ-50W,Rp998.000
elektronik,elektronik-dapur,Blender Kapsul - Blender Capsule Serbaguna Penghalus Buah & Daging,Rp58.900
elektronik,elektronik-dapur,blender kapsul capsule cutter,Rp75.000
elektronik,elektronik-dapur,"KB-7LT - 7 Liter Mixer Roti With Bowl, Whisk, Hook, Beater, (Putih)",Rp6.200.000
elektronik,elektronik-dapur,Planetary Mixer/Mixer Roti/Dough Mixer (3speed) SZM-10,Rp4.985.000
elektronik,elektronik-dapur,Kadonio panci listrik 1.8L Multifunctional Cooke Electric Cooking Pot,Rp122.550
elektronik,elektronik-dapur,OXYNIC Smart Cooker - Low Carbo / 4L / 600 watt / Touchscreen,Rp1.968.000
elektronik,elektronik-dapur,Philips Blender 3000 Series - HR2042/30 Kapasitas 1L (Putih),Rp516.500
elektronik,elektronik-dapur,SM2-10 SPIRAL MIXER SINMAG (DOWN PAYMENT),Rp9.000.000
elektronik,elektronik-dapur,Advance Oven Listrik AOV100 Garansi 1 Tahun,Rp239.000
elektronik,elektronik-dapur,Turbo Grande Mixer EHM 9595 - EHM9595,Rp1.015.000
elektronik,elektronik-dapur,Kulkas 1 Pintu Sanyo Aqua D190. Dark Silver. New Colour,Rp1.680.000
elektronik,elektronik-dapur,Microwave SHARP R-728 IN / SHARP R728 S/W/B Grill 25 Liter 1000w,Rp1.299.000
elektronik,elektronik-dapur,COSMOS RICE COOKER / MAGIC COM CRJ-8229 BSS / CRJ 8229 WSS (2 L),Rp308.000
elektronik,elektronik-dapur,Magic Com / Rice Cooker Mini OISHI RC-1035 / Mini Rice Cooker,Rp155.000
