base_type,type_,text,price
komputer-laptop,aksesoris-pc-gaming,JY X Treble Wireless Mouse 1800DPI USB Computer 2.4GHz Mouse,Rp82.000
komputer-laptop,aksesoris-pc-gaming,Kingston HyperX Cloud Earbuds Handsfree Gaming,Rp499.000
komputer-laptop,aksesoris-pc-gaming,M-Tech Original Gamepad Stick Control PC Laptop PS Double Getar Hitam,Rp74.725
komputer-laptop,aksesoris-pc-gaming,KYUUBI Japanese Deskmat / Mousepad XL by My neighbour keyboard,Rp225.000
komputer-laptop,aksesoris-pc-gaming,NYK Nemesis Eris K06 / K-06 Membrane Gaming Keyboard With Phone Holder,Rp135.000
komputer-laptop,aksesoris-pc-gaming,Keyboard Gaming Mechanical 60% Layout USB Type-C TERMURAH DI TOKOPEDIA,Rp209.000
komputer-laptop,aksesoris-pc-gaming,Noir NEO C / NeoC / Neo-C Ergonomic Office Chair,Rp1.978.000
komputer-laptop,aksesoris-pc-gaming,AndaSeat Kaiser 3 XL Series Premium Kursi Gaming Chair - Black,Rp7.012.500
komputer-laptop,aksesoris-pc-gaming,AndaSeat Kaiser 3 L Series Premium Kursi Gaming Chair - White,Rp6.375.000
komputer-laptop,aksesoris-pc-gaming,Terraflex T-1 Gaming Chair Kursi - Black/White,Rp2.399.000
komputer-laptop,aksesoris-pc-gaming,DIGITAL ALLIANCE Audio Pro Type-C Gaming Earphone,Rp58.800
komputer-laptop,aksesoris-pc-gaming,MBK kursi gaming/gaming chair/premium quality gaming/kursi gaming,Rp619.000
komputer-laptop,aksesoris-pc-gaming,Rexus K68M Gaming Keyboard 68 keys membrane RGB,Rp209.000
komputer-laptop,aksesoris-pc-gaming,Paket Combo Gaming Keyboard RGB with Mouse Gaming USB Bundle,Rp70.000
komputer-laptop,aksesoris-pc-gaming,Ergonomic Wirst Rest from MYNK | Wirst Pad Mouse / Mousepad,Rp85.000
komputer-laptop,aksesoris-pc-gaming,CUCI GUDANG!! XBOX STEREO HEADSET WIRED,Rp649.000
komputer-laptop,aksesoris-pc-gaming,Fantech CRYPTO VX7 Mouse Gaming Macro,Rp109.000
komputer-laptop,aksesoris-pc-gaming,Logitech G240 Cloth Gaming Mouse Pad with Rubber Base (28 cm x 34 cm),Rp239.000
komputer-laptop,aksesoris-pc-gaming,2 Stik Stick Gamepad Joystick PS2 TW + Converter Double PS3 PC Laptop,Rp85.000
komputer-laptop,aksesoris-pc-gaming,Headset dbE GM150 GM 150 Professional 3.5MM - Gaming - Garansi Resmi,Rp140.000
komputer-laptop,aksesoris-pc-gaming,Fantech THOR II X16 Mouse Gaming PIXART,Rp149.000
komputer-laptop,aksesoris-pc-gaming,Fantech Fighter II K613 TKL Tenkeyless RGB,Rp192.000
komputer-laptop,aksesoris-pc-gaming,Rexus Headset Gaming Vonix F27 / F-27,Rp129.000
komputer-laptop,aksesoris-pc-gaming,Secretlab Lumbar Pillow Pro,Rp1.150.000
komputer-laptop,aksesoris-pc-gaming,Gamepad Usb Singel Mtech/Joystick Pc /Cpu/Stick Laptop Ps Getar Hitam,Rp40.000
komputer-laptop,aksesoris-pc-gaming,Logitech G733 LIGHTSPEED Wireless RGB 7.1 Surround Gaming Headset,Rp1.649.000
komputer-laptop,aksesoris-pc-gaming,Rexus Daxa Asteria AX1 Wireless Gamepad Joystick,Rp369.000
komputer-laptop,aksesoris-pc-gaming,Razer Headset Hammerhead Pro V2,Rp369.000
komputer-laptop,aksesoris-pc-gaming,Mouse Gaming Wireless NYK Nemesis S80 Lite Blackmoon,Rp180.000
komputer-laptop,aksesoris-pc-gaming,Keyboard Gaming Imperion Warrior 10 KG-W10C,Rp115.000
komputer-laptop,aksesoris-pc-gaming,HyperX Cloud II Gaming Headset Kingston Hyper X Cloud 2 Headphone game,Rp1.216.000
komputer-laptop,aksesoris-pc-gaming,VOYAGER68 Lightyear Edition CNC Alu South Facing Mechanical Keyboard,Rp999.000
komputer-laptop,aksesoris-pc-gaming,Logitech Signature M650 - M650L Mouse Wireless Bluetooth Silent,Rp398.000
komputer-laptop,aksesoris-pc-gaming,Mousepad Gaming Rexus KVLAR T3 T-3,Rp35.000
komputer-laptop,aksesoris-pc-gaming,Bloody A60 Optic Micro Switch Gaming Mouse,Rp275.000
komputer-laptop,aksesoris-pc-gaming,Wuque Studio WS Switch Series Quartz Brown Yellow Red Keyboard,Rp4.860
komputer-laptop,aksesoris-pc-gaming,1PC Kailh Gm 8.0 Switch Mouse Micro Button 80 Juta Klik black gold,Rp18.500
komputer-laptop,aksesoris-pc-gaming,Logitech G435 Headset Gaming Bluetooth Wireless Ultra-light,Rp919.000
komputer-laptop,aksesoris-pc-gaming,Stik Stick PS3 ori pabrik wireless /Stik PC/ SMARTHPONE,Rp51.500
komputer-laptop,aksesoris-pc-gaming,JBL Quantum 50 Headset gaming wired in-ear,Rp299.000
